,Month,Day,Year,total_minutes,Week,release_dayofweek,month_sin,month_cos,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R,total_revenue,target,movie_id
6923,4,11,36,-0.02452372934305818,3,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,36.71780393224029,769
6924,4,11,36,-0.02452372934305818,4,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,2.3061178108777916,769
6925,4,11,36,-0.02452372934305818,5,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,1.1086309669943337,769
6926,4,11,36,-0.02452372934305818,6,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,0.7655464430824893,769
6927,4,11,36,-0.02452372934305818,7,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,-0.8629064184545084,769
6928,4,11,36,-0.02452372934305818,8,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5512632336619769,-0.9305444505254876,769
6930,5,29,31,-0.5699003546834198,1,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.6839013864283777,770
6931,5,29,31,-0.5699003546834198,2,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.5012013793832724,770
6932,5,29,31,-0.5699003546834198,3,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.43243115916425223,770
6933,5,29,31,-0.5699003546834198,4,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,23.812595974268522,770
6934,5,29,31,-0.5699003546834198,5,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,2.5447592620005204,770
6935,5,29,31,-0.5699003546834198,6,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.5239294888612483,770
6936,5,29,31,-0.5699003546834198,7,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.967841882565632,770
6937,5,29,31,-0.5699003546834198,8,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.28609284022226583,-0.470873786407767,770
6939,5,21,43,0.12421535029522227,1,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.06702513442540953,771
6940,5,21,43,0.12421535029522227,2,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.612867302127928,771
6941,5,21,43,0.12421535029522227,3,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.5490196577584758,771
6942,5,21,43,0.12421535029522227,4,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.556817476221388,771
6943,5,21,43,0.12421535029522227,5,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.47180048909720806,771
6944,5,21,43,0.12421535029522227,6,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.38444658789486374,771
6945,5,21,43,0.12421535029522227,7,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,0.028009558506679202,771
6946,5,21,43,0.12421535029522227,8,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6523078451801567,-0.4557198384269492,771
6948,11,10,45,-0.4211612750451394,1,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,0.13265236821015744,772
6949,11,10,45,-0.4211612750451394,2,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,0.24344622063391175,772
6950,11,10,45,-0.4211612750451394,3,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,1.4896672445262074,772
6951,11,10,45,-0.4211612750451394,4,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,1.422464160404886,772
6952,11,10,45,-0.4211612750451394,5,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,-0.5944355272336946,772
6953,11,10,45,-0.4211612750451394,6,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,-0.9632698887411396,772
6954,11,10,45,-0.4211612750451394,7,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,-0.5066824110353711,772
6955,11,10,45,-0.4211612750451394,8,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.62653752024605,0.4475029920574475,772
6957,3,21,25,1.2645482941887056,1,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,1.151045619360823,773
6958,3,21,25,1.2645482941887056,2,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,0.5636190793535678,773
6959,3,21,25,1.2645482941887056,3,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,118.10880806282788,773
6960,3,21,25,1.2645482941887056,4,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,-0.5518015594323832,773
6961,3,21,25,1.2645482941887056,5,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,-0.9227830873521453,773
6962,3,21,25,1.2645482941887056,6,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,4.387931231098359,773
6963,3,21,25,1.2645482941887056,7,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,-0.5798263883009646,773
6964,3,21,25,1.2645482941887056,8,4,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3518317835183011,-0.8790007670081711,773
6966,10,21,27,-0.2228425021940988,1,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.3074316796102436,774
6967,10,21,27,-0.2228425021940988,2,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.21668307538570122,774
6968,10,21,27,-0.2228425021940988,3,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.27556304736730775,774
6969,10,21,27,-0.2228425021940988,4,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.6026381704242612,774
6970,10,21,27,-0.2228425021940988,5,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.6863276748622503,774
6971,10,21,27,-0.2228425021940988,6,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.5947710400534627,774
6972,10,21,27,-0.2228425021940988,7,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.5446189697282037,774
6973,10,21,27,-0.2228425021940988,8,4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125099410040762,-0.2464178869469375,774
6975,12,15,28,0.9670701349121448,1,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,34.800360562477465,775
6976,12,15,28,0.9670701349121448,2,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,-0.9981249597140954,775
6977,12,15,28,0.9670701349121448,3,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,9.489555730621404,775
6978,12,15,28,0.9670701349121448,4,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,0.6957853603916276,775
6979,12,15,28,0.9670701349121448,5,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,-0.672432605086677,775
6980,12,15,28,0.9670701349121448,6,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,-0.6532706757675825,775
6981,12,15,28,0.9670701349121448,7,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,1.1107185480154558,775
6982,12,15,28,0.9670701349121448,8,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.005411443930883626,-0.38230288644557403,775
6993,9,16,33,-0.5203206614706597,1,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.5262060078462816,777
6994,9,16,33,-0.5203206614706597,2,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.3067857091051509,777
6995,9,16,33,-0.5203206614706597,3,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.48558435081625323,777
6996,9,16,33,-0.5203206614706597,4,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.28432834809019536,777
6997,9,16,33,-0.5203206614706597,5,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,0.23998939022195276,777
6998,9,16,33,-0.5203206614706597,6,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.3029786778917775,777
6999,9,16,33,-0.5203206614706597,7,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,-0.1740174050286065,777
7000,9,16,33,-0.5203206614706597,8,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3492065341545185,20.007457438197477,777
7002,10,1,21,-0.966537900385501,1,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.3780577404666067,778
7003,10,1,21,-0.966537900385501,2,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.44434031204871266,778
7004,10,1,21,-0.966537900385501,3,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.6372826095377154,778
7005,10,1,21,-0.966537900385501,4,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.5725852547216826,778
7006,10,1,21,-0.966537900385501,5,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.1769221434061397,778
7007,10,1,21,-0.966537900385501,6,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.32637555797118206,778
7008,10,1,21,-0.966537900385501,7,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.3072822784158212,778
7009,10,1,21,-0.966537900385501,8,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5826863773742371,-0.4377036789214775,778
7020,4,27,23,0.2729544299335027,1,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,-0.7014512061041256,780
7021,4,27,23,0.2729544299335027,2,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,-0.5738491354558796,780
7022,4,27,23,0.2729544299335027,3,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,-0.6114069152669256,780
7023,4,27,23,0.2729544299335027,4,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,1.9238567678859537,780
7024,4,27,23,0.2729544299335027,5,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,-0.48177797544041706,780
7025,4,27,23,0.2729544299335027,6,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,122.17791869298496,780
7026,4,27,23,0.2729544299335027,7,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,-0.836203153794138,780
7027,4,27,23,0.2729544299335027,8,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.44296501474205485,1.986572920244123,780
7038,12,13,24,0.372113816359023,1,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.9605778836548068,782
7039,12,13,24,0.372113816359023,2,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,15.610786224821313,782
7040,12,13,24,0.372113816359023,3,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.17441519324049445,782
7041,12,13,24,0.372113816359023,4,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.805842148280641,782
7042,12,13,24,0.372113816359023,5,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,928.4427429687023,782
7043,12,13,24,0.372113816359023,6,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.1285113074958305,782
7044,12,13,24,0.372113816359023,7,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.5239739329626637,782
7045,12,13,24,0.372113816359023,8,4,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.43060682557291724,-0.4721452406001154,782
7047,11,5,32,-0.7682191275344604,1,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.5390536963916638,783
7048,11,5,32,-0.7682191275344604,2,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.29276943544046835,783
7049,11,5,32,-0.7682191275344604,3,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.361089766822535,783
7050,11,5,32,-0.7682191275344604,4,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.3827497488054247,783
7051,11,5,32,-0.7682191275344604,5,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.3333360168640225,783
7052,11,5,32,-0.7682191275344604,6,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.49618655336396683,783
7053,11,5,32,-0.7682191275344604,7,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.5390157769705234,783
7054,11,5,32,-0.7682191275344604,8,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2394732110104346,-0.5998179005177587,783
7056,9,15,45,-0.2724221954068589,1,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,27.580981368751154,784
7057,9,15,45,-0.2724221954068589,2,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,10.265171440096813,784
7058,9,15,45,-0.2724221954068589,3,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,0.3419278416521165,784
7059,9,15,45,-0.2724221954068589,4,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,-0.31238164159939547,784
7060,9,15,45,-0.2724221954068589,5,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,-0.5149589764414128,784
7061,9,15,45,-0.2724221954068589,6,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,-0.672552443300302,784
7062,9,15,45,-0.2724221954068589,7,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,-0.8127637615351385,784
7063,9,15,45,-0.2724221954068589,8,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5909712683302264,-0.5965882991606464,784
7074,11,14,36,-0.07410342255581832,1,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,3.13652202298711,786
7075,11,14,36,-0.07410342255581832,2,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,7.011360143148815,786
7076,11,14,36,-0.07410342255581832,3,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,-0.5366610236662398,786
7077,11,14,36,-0.07410342255581832,4,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,-0.5039701197809364,786
7078,11,14,36,-0.07410342255581832,5,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,-0.6463031802363162,786
7079,11,14,36,-0.07410342255581832,6,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,-0.9741542320102577,786
7080,11,14,36,-0.07410342255581832,7,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,3.3832524668810993,786
7081,11,14,36,-0.07410342255581832,8,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05719624056013677,-0.42918086614760825,786
7092,10,22,43,2.2065624652311486,1,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.4400266832917706,788
7093,10,22,43,2.2065624652311486,2,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.496764363104227,788
7094,10,22,43,2.2065624652311486,3,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.33622790410828346,788
7095,10,22,43,2.2065624652311486,4,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.3407305046658947,788
7096,10,22,43,2.2065624652311486,5,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.45589876290853,788
7097,10,22,43,2.2065624652311486,6,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.037151937524088734,788
7098,10,22,43,2.2065624652311486,7,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.5077126533372603,788
7099,10,22,43,2.2065624652311486,8,4,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0666720820516962,-0.6847794211048783,788
7101,3,1,46,2.75193909057151,1,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.4128468140031546,789
7102,3,1,46,2.75193909057151,2,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.3934579694579783,789
7103,3,1,46,2.75193909057151,3,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.3542974256401505,789
7104,3,1,46,2.75193909057151,4,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.3588872468204355,789
7105,3,1,46,2.75193909057151,5,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.38140691667440507,789
7106,3,1,46,2.75193909057151,6,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.4164376239818012,789
7107,3,1,46,2.75193909057151,7,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.31203933490927505,789
7108,3,1,46,2.75193909057151,8,4,1.0,6.123233995736766e-17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.424788106967448,-0.3110147341179886,789
7110,3,31,45,1.1653889077631854,1,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.603523475674972,790
7111,3,31,45,1.1653889077631854,2,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.4685527222055726,790
7112,3,31,45,1.1653889077631854,3,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.2775286698204595,790
7113,3,31,45,1.1653889077631854,4,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.2628709847820928,790
7114,3,31,45,1.1653889077631854,5,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.6254162280246898,790
7115,3,31,45,1.1653889077631854,6,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.4719626936090647,790
7116,3,31,45,1.1653889077631854,7,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.46793590859496637,790
7117,3,31,45,1.1653889077631854,8,4,1.0,6.123233995736766e-17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21200622605093689,-0.6056028485696004,790
7119,7,21,39,-0.2228425021940988,1,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,928.1471711254555,791
7120,7,21,39,-0.2228425021940988,2,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.44784359321084644,791
7121,7,21,39,-0.2228425021940988,3,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.36116070495660096,791
7122,7,21,39,-0.2228425021940988,4,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.37383708665510035,791
7123,7,21,39,-0.2228425021940988,5,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.4108703066956403,791
7124,7,21,39,-0.2228425021940988,6,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.3724364005126659,791
7125,7,21,39,-0.2228425021940988,7,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,0.07052175103249479,791
7126,7,21,39,-0.2228425021940988,8,4,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.6051864350287621,-0.5901880248070125,791
7128,3,20,31,0.719171668848344,1,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,282.8232616543714,792
7129,3,20,31,0.719171668848344,2,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,-0.7739821859733066,792
7130,3,20,31,0.719171668848344,3,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,-0.9426796087048012,792
7131,3,20,31,0.719171668848344,4,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,1.5268179198770624,792
7132,3,20,31,0.719171668848344,5,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,15.882641123753052,792
7133,3,20,31,0.719171668848344,6,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,-0.4220678344479639,792
7134,3,20,31,0.719171668848344,7,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,-0.7421030123172924,792
7135,3,20,31,0.719171668848344,8,4,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.34113802201032956,-0.9024078307368506,792
7137,7,26,46,-0.8673785139599808,1,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.658510435015795,1.3877077172962393,793
