,Title,Domestic,International,Genre,Month,Day,Year,MPAA,total_minutes,Budget,days_in_release,Week,Revenue,release_dayofweek,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4
3324,A Beautiful Planet,15650615,10079505,Documentary,4,29,2016,,46,,708,5,386267,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4018,A Beautiful Planet,15650615,10079505,Documentary,4,29,2016,,46,,708,6,338297,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4712,A Beautiful Planet,15650615,10079505,Documentary,4,29,2016,,46,,708,7,368663,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
5406,A Beautiful Planet,15650615,10079505,Documentary,4,29,2016,,46,,708,8,339209,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
6100,A Beautiful Planet,15650615,10079505,Documentary,4,29,2016,,46,,708,9,284593,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
628,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,1,49586,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1322,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,2,42208,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2016,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,3,18492,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2710,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,4,13453,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3404,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,5,9965,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4098,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,6,11391,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4792,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,7,6834,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5486,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,8,2956,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
6180,A Call to Spy,159014,627470,Biography Crime Drama History Thriller War,10,2,2020,PG-13,123,,98,9,2372,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
251,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,1,846007,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
945,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,2,761779,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
1639,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,3,517725,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
2333,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,4,507682,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
3027,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,5,299942,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
3721,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,6,164672,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
4415,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,7,71716,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
5109,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,8,33082,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
5803,A Day Without a Mexican,4179890,5877131,Comedy Drama Fantasy Mystery,5,14,2004,R,100,,238,9,36677,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
34,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,1,198830,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
728,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,2,205950,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1422,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,3,3319652,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2116,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,4,7713249,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2810,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,5,8518950,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3504,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,6,7046040,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
4198,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,7,5693399,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
4892,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,8,6010717,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5586,A Fish Called Wanda,62493712,62493712,Comedy Crime,7,15,1988,,108,,175,9,3870331,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
549,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,1,17999,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1243,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,2,13851,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1937,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,3,9299,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
2631,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,4,716612,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
3325,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,5,351691,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4019,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,6,98475,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4713,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,7,40013,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
5407,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,8,24986,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
6101,A Hologram for the King,4212494,4957013,Comedy Drama Romance,4,22,2016,R,98,,254,9,17259,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
150,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,1,21466335,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
844,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,2,13738551,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
1538,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,3,10800767,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
2232,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,4,4953005,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
2926,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,5,2612137,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
3620,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,6,1151948,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
4314,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,7,431739,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
5008,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,8,195519,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
5702,A Knight's Tale,56569702,60917771,Action Adventure Romance,5,11,2001,PG-13,132,65000000,235,9,308197,4,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983
461,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,1,19770277,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1155,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,2,16548799,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1849,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,3,10995890,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2543,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,4,3448931,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3237,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,5,1287821,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3931,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,6,225862,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
4625,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,7,60657,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
5319,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,8,120607,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
6013,A Madea Christmas,52543354,853281,Comedy Drama Romance,12,13,2013,PG-13,100,,384,9,84510,4,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
606,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,1,55468,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
1300,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,2,86244,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
1994,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,3,77873,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2688,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,4,17153205,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
3382,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,5,10398217,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
4076,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,6,5957938,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
4770,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,7,3609631,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
5464,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,8,1436629,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
6158,A Madea Family Funeral,73257045,1490680,Comedy Drama,3,1,2019,PG-13,109,20000000,306,9,450804,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
552,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,1,83721,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1246,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,2,148038,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1940,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,3,307961,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
2634,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,4,390987,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
3328,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,5,564269,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
4022,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,6,552126,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
4716,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,7,520136,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5410,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,8,339788,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
6104,A Man Called Ove,3479315,27213574,Comedy Drama Romance,9,30,2016,PG-13,116,,458,9,176872,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
520,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,1,16488,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1214,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,2,13128,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1908,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,3,14003,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2602,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,4,113258,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3296,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,5,223654,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3990,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,6,153262,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
4684,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,7,407857,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
5378,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,8,569874,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
6072,A Most Violent Year,5749134,6257936,Crime Drama Thriller,12,31,2014,R,125,20000000,366,9,2181877,2,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
