,target
12630,15.451700619223844
12631,14.395984438405419
12632,13.301451378554292
12633,11.858612259708583
12634,11.310282826505848
12637,16.866249774269864
12638,16.34014644543119
12639,16.15487058717453
12640,16.181437800478676
12641,15.95753773858544
12642,15.481834347103451
12643,15.119673343744855
12646,17.03457972414084
12647,16.459548321744773
12648,16.2018632893784
12649,15.619270071129165
12650,15.143436921050945
12651,14.83202012970714
12652,14.478384596202542
12655,13.526746567116469
12656,14.107208804780358
12657,13.971179227918459
12658,14.15998143429199
12659,13.758523188318962
12660,14.183663477194195
12661,14.147154729643098
12664,12.844415110715685
12665,12.277830357985998
12666,11.737675724836684
12667,12.051317616454025
12668,11.961979934903072
12669,11.065528371529878
12670,10.725005959935844
12682,12.146853285870202
12683,11.788357814993093
12684,11.10465642952933
12685,10.491690797323463
12686,9.118225083068378
12687,8.13739583005665
12688,17.190931222940844
12691,15.950812567349624
12692,15.23974356073489
12693,14.331460430314376
12694,13.416120459560709
12695,13.796035137130222
12696,12.089297227057049
12697,12.420441814292904
12709,9.233373071086755
12710,7.780720886117918
12711,15.171134349057782
12712,14.12616449507584
12713,12.365603114023314
12714,11.117598788834988
12715,10.511321912742025
12718,12.738836849114865
12719,12.49366971436925
12720,13.179323882772799
12721,13.081047510949404
12722,12.538769908753826
12723,11.921120177649259
12724,11.071003819851448
12727,15.823435958101433
12728,15.407103593457748
12729,15.302090880945492
12730,15.036128362466156
12731,14.924604719360453
12732,14.911450946952113
12733,14.342741279247113
12736,15.662257298770697
12737,15.513208400953841
12738,15.144003916475327
12739,14.84519175895106
12740,14.700036075258424
12741,14.360788621639156
12742,14.157677974787
12745,16.1503551719058
12746,16.02331749960176
12747,15.174775390531495
12748,14.148093096652167
12749,12.093564423551065
12750,10.764181004307874
12751,11.959007746624264
12754,14.281361828087045
12755,14.143032142458422
12756,13.790254286548109
12757,13.410252928330962
12758,13.099708686839522
12759,13.100179116268444
12760,12.621587089491339
12763,12.191370090726618
12764,11.669159687000864
12765,11.190831365744934
12766,12.529188220621313
12767,12.326235070415741
12768,12.007725359970745
12769,15.495393513640014
12772,14.088856608965747
12773,13.820995488194844
12774,13.199898327897047
12775,16.49037722541622
12776,15.694017133154336
12777,15.110536311114556
12778,14.767365325488166
12790,14.242364616192342
12791,13.700270286740563
12792,12.967887311311367
12793,12.780529191190118
12794,13.550015196725376
12795,12.733360027982773
12796,11.905818541903598
12808,10.429103261774754
12809,9.863654652034406
12810,8.690137586397595
12811,7.255591274253665
12812,15.495479811167662
12813,14.959133815137271
12814,14.366673002572803
12817,15.497706989592734
12818,14.667708962474942
12819,13.786335062251394
12820,13.027320561854996
12821,12.677821625764357
12822,12.031034500182479
12823,11.190900364095901
12826,15.737829466267955
12827,15.173867529142965
12828,14.205108444897371
12829,12.736671484395103
12830,12.44104199563037
12831,11.533492505910193
12832,12.152898636338302
12844,10.410184665718338
12845,9.967447781495006
12846,9.890604926705114
12847,8.883224230278994
12848,8.046229101075378
12849,12.213281598475843
12850,12.42049830622466
12853,16.117370788308854
12854,15.62349485656696
12855,15.596338663617217
12856,15.3096063033969
12857,15.158866885247685
12858,14.009483967498676
12859,14.774615155266032
12862,14.322997815581664
12863,13.770043416434293
12864,13.094729042187646
12865,12.535401572211882
12866,11.899737684579183
12867,10.677061982208688
12868,10.875856114629988
12880,12.40764929412919
12881,12.221217382856628
12882,11.675384392667931
12883,17.077142186338268
12884,16.66597402415697
12885,16.1980998348129
12886,15.977971142864153
12889,17.310335826381102
12890,16.669428659760193
12891,16.254431993530055
12892,15.999830561632734
12893,15.628234397704112
12894,15.294985788059822
12895,14.623445180756356
12898,15.726096222272384
12899,14.944935878180642
12900,14.039288308131871
12901,13.423325379951331
12902,12.625391347926874
12903,12.8019487249356
12904,12.35461333302121
12907,12.087035699056104
12908,11.053584783892745
12909,10.246722584108158
12910,10.446538323596856
12911,15.990750228563718
12912,15.244107417118043
12913,15.08355896379702
12916,13.822327271291197
12917,14.541063939386618
12918,13.13488070772306
12919,12.756405479866679
12920,11.924100904723316
12921,11.6337350271823
12922,10.991257946359317
12925,13.160949273719417
12926,12.528663262470143
12927,12.265590773054582
12928,12.887071331043295
12929,12.758807672373374
12930,12.316965330481803
12931,17.41934737766069
12943,11.998488663833642
12944,11.717399826405316
12945,11.304387234795035
12946,16.13752595404848
12947,15.383358264212417
12948,13.951095964656854
12949,12.349025144835037
12952,12.63989518727633
12953,13.27643805434344
12954,13.14355719341133
12955,13.590665560010306
12956,13.527371047570377
12957,12.580329124513899
12958,11.958841298686874
12961,16.74972800108369
12962,16.127373973886517
12963,15.615783682957534
12964,14.850737438182538
12965,13.926582233854965
12966,12.915043961437004
12967,11.668004285370309
12970,7.8868329989550565
12971,12.524733627897957
12972,11.907720516618209
12973,11.271528835188708
12974,10.795198665435892
12975,10.556905890867077
12976,10.320584744874001
12979,15.37177910149356
12980,15.158331495965001
12981,15.208350450278838
12982,14.726237038061988
12983,14.457815395074588
12984,14.41282006962198
12985,14.036334621344958
12988,15.79181161788642
12989,14.637574123363397
12990,13.597759938616104
12991,12.634775650105516
12992,11.229328370954718
12993,10.388687628663146
12994,9.731927878386204
12997,16.62382048780125
12998,16.226411794441777
12999,15.98865416894975
13000,15.811304150891933
13001,15.400472359369848
13002,15.014967681935184
13003,14.7199129021658
13006,16.642323048430743
13007,16.34917681589932
13008,15.951429427430934
13009,15.281606828537367
13010,14.50711354687375
13011,13.485581865584072
13012,13.070111729205586
13015,15.442742807920146
13016,14.5207439056662
13017,13.936845500347046
13018,13.03785069425934
13019,12.165625580714991
13020,11.400450814871316
13021,12.2044713641632
13033,11.186849004531135
13034,10.818877879167118
13035,10.385450631617017
13036,9.561349294288288
13037,9.416947954650293
13038,17.88511031040042
13039,17.04351221546454
13042,14.983090606692935
13043,14.004311080855938
13044,13.223989930492607
13045,12.816544489421211
13046,12.578825150056087
13047,12.311243143135714
13048,17.671756547923422
13060,16.702343896364727
13061,16.509735428088536
13062,15.879801405309914
13063,15.367017617127418
13064,14.768481470878854
13065,13.888074910779011
13066,13.043949841908814
13069,17.223225321942675
13070,17.21961683800951
13071,16.456229791566063
13072,16.111149985573437
13073,15.88610217936708
13074,15.21498369625804
13075,14.805642655027102
13078,16.610733006449113
13079,16.075748744350395
13080,15.405241354540832
13081,14.913642731395507
13082,14.257986888816474
13083,13.425289171704863
13084,12.253619179569268
13096,15.104846782144081
13097,14.687550088971934
13098,14.043486414860453
13099,13.239098753345763
13100,12.325543145506341
13101,11.472561698780668
13102,11.016183532134377
13105,9.82498532438117
13106,9.266815218904162
13107,9.171599543659752
13108,9.035629778183564
13109,14.568486278845967
13110,13.903931607565092
13111,13.240023738869874
13114,12.51199362330195
13115,12.305691710558886
13116,12.32116317074251
13117,12.191263529876466
13118,12.326563123864798
13119,11.807347274285068
13120,11.946070588851702
13123,15.852524259151444
13124,15.745180401400152
13125,15.447315453979495
13126,15.378708701205065
13127,15.223668656127689
13128,14.88338318745364
13129,14.68423787290682
13132,14.880903820603763
13133,13.859231705875118
13134,12.804670107062188
13135,11.654129844792985
13136,11.50726950011407
13137,11.013567172645132
13138,10.532549442567325
13141,11.411977422241726
13142,10.947819634291168
13143,10.327119964599742
13144,10.099588732738454
13145,9.845222644404153
13146,11.992012712949007
13147,11.789662862372465
13150,12.356942234174346
13151,11.895715424039174
13152,10.692830883948481
13153,9.840121676914308
13154,8.967249182852276
13155,8.825706773447951
13156,8.386400901166214
13159,12.346747214812941
13160,11.865060117366742
13161,10.527016666215204
13162,10.007397015926639
13163,16.987431243973774
13164,16.169728437711814
13165,15.635937655757518
13168,15.961954107342907
13169,15.555695114206616
13170,15.187926812107696
13171,14.076955938849064
13172,13.674930380926417
13173,12.89802411150828
13174,12.419997838034304
13177,11.482775488019346
13178,16.965679913185742
13179,16.71904135468586
13180,16.343379869408842
13181,16.007280731492877
13182,15.492388590323667
13183,14.98324708726781
13186,13.330295824229834
13187,12.462364665023859
13188,11.829114816132627
13189,12.626505180760125
13190,12.421224346914832
13191,12.21333123809224
13192,12.022510319300086
13195,15.616252728326652
13196,15.792546934853895
13197,15.812127536613131
13198,16.230020404785986
13199,16.044125484693545
13200,15.918368166088726
13201,15.96022179871843
13204,13.606544775421265
13205,14.067802730319842
13206,14.619058928609865
13207,15.96493281638457
13208,15.6175932258154
13209,14.859898946421938
13210,14.221695406996787
13213,16.70681754506391
13214,16.25256141941775
13215,15.821720166732858
13216,15.699504724970613
13217,14.96903549989798
13218,14.577158555638938
13219,13.78682297610002
13222,15.177061305193249
13223,14.57801261114752
13224,16.171974844026085
13225,15.602418443938546
13226,15.192148192625009
13227,14.656552605781739
13228,13.85691734146212
13231,13.600997159520944
13232,12.888550611902234
13233,12.121815653555169
13234,11.625441320020204
13235,11.035566854037146
13236,11.209696496737122
13237,10.491579726321211
13240,15.141882129051178
13241,13.673753426522484
13242,12.394761388702289
13243,11.432300921396342
13244,10.375146061712408
13245,11.865924661619536
13246,11.380319358422197
13249,10.155723778053611
13250,11.331043811404658
13251,10.786035340845325
13252,11.452357716536472
13253,15.008676376613053
13254,13.944132418534942
13255,12.142541616701742
13258,13.201492437059366
13259,12.983556378925075
13260,12.310423651804825
13261,11.911641180418718
13262,11.181012817605032
13263,10.320551796487644
13264,10.49457432165487
13267,11.28519641631439
13268,10.883222456966818
13269,10.51631907150734
13270,9.992505248853782
13271,9.500693872983122
13272,15.954406272045912
13273,15.402786702517071
13276,16.551260812250092
13277,15.698858289245877
13278,15.13261184898738
13279,13.931025245084498
13280,12.670095928096874
13281,11.866851634487688
13282,11.94423374303591
13285,16.70199365369361
13286,16.274926906259356
13287,15.48158812748508
13288,15.0590326752948
13289,14.162625954683968
13290,13.039827063276846
13291,11.663515527602685
13294,12.905375838901456
13295,12.426287913604884
13296,12.081416040930618
13297,13.855178286575871
13298,14.378527982340175
13299,13.757631413872428
13300,11.67046753039996
13303,15.552012041688085
13304,14.675189032710101
13305,13.909907593706706
13306,13.160960819441438
13307,12.668434651804562
13308,11.510101481279127
13309,12.231189558336379
13312,15.44882904605891
13313,14.553124283594487
13314,12.878864045833046
13315,11.162658517326827
13316,10.635855446249355
13317,9.485696794737327
13318,8.113726085970747
13321,15.128806715524801
13322,14.407713567555296
13323,12.77588201620163
13324,11.413966636937095
13325,10.67271575750141
13326,10.187989573981278
13327,10.854701314199513
13339,15.427688313597764
13340,14.503592934028473
13341,14.158025216614593
13342,13.344213292331688
13343,12.767509631220618
13344,12.257012877598559
13345,11.445481393473127
13348,15.05462017072203
13349,13.080730637652291
13350,11.334970361329475
13351,10.509386964531792
13352,9.968713337453835
13353,11.08457036856782
13354,10.351501163890248
13357,13.639164710998605
13358,12.83178645224007
13359,11.967015644255648
13360,11.190555324723487
13361,11.467216548876578
13362,10.511485258054378
13363,11.10482187913902
13366,13.3003388369179
13367,13.86630632860741
13368,13.483440417882791
13369,13.126462962609775
13370,12.84871569391635
13371,12.341385575274625
13372,12.181370032889802
13375,15.482576607234535
13376,15.15430311212605
13377,14.591548386961884
13378,14.047369618647371
13379,13.365754947009501
13380,12.474938803724314
13381,11.725970194407024
13384,13.895296309550499
13385,13.864437855587626
13386,13.435235012117268
13387,13.362433266594651
13388,12.971293945652853
13389,12.632486782388721
13390,12.007603413956096
13402,16.29243661402592
13403,15.738124736527574
13404,14.710347187607907
13405,13.907079201488713
13406,13.312474516473113
13407,13.94438123129056
13408,13.029535115093134
13411,15.630510366231585
13412,14.474379391732242
13413,13.528121775832016
13414,11.90344612569257
13415,11.670527325473719
13416,11.337500074864115
13417,10.854179711127616
13420,12.696482273928243
13421,12.50392655895341
13422,16.636962834537506
13423,16.082383806518603
13424,15.7255363534524
13425,15.208950577945018
13426,14.311848134999336
13429,13.2852676326546
13430,13.249381856979952
13431,13.066950028288149
13432,13.262146189126938
13433,12.658589900393622
13434,12.208908620349382
13435,12.00869430210199
13438,15.028652596087275
13439,14.36109580515706
13440,13.664443452364912
13441,13.029840110547994
13442,11.499363921530692
13443,10.670117509855876
13444,10.33731333441325
13447,10.313940202155331
13448,9.888576939800373
13449,9.137769679141348
13450,9.662625450728237
13451,13.934610060031702
13452,13.414626938789704
13453,12.780064599410103
13465,14.716336727517414
13466,13.761987410881014
13467,13.059915469411406
13468,12.419989763913879
13469,12.397799830398224
13470,11.681925347647692
13471,11.35640030162027
13474,16.095673646086055
13475,15.432675539556593
13476,15.18690750155165
13477,14.886022024354657
13478,13.77951647364086
13479,12.618172362532832
13480,11.843437115397364
13483,10.691035408517557
13484,11.230628864794785
13485,10.06330784398357
13486,9.863030074904852
13487,9.342070142654077
13488,9.25339986143663
13489,7.642524134232902
13501,16.022172023033164
13502,15.120408837680072
13503,14.036878934587815
13504,12.509527176222155
13505,11.792751761456426
13506,11.092717208787851
13507,11.873804559071996
13510,16.15870943180361
13511,15.301904746554795
13512,14.116888413545041
13513,12.740118579068263
13514,12.071346253463862
13515,12.233249973534965
13516,11.958489105963377
13537,16.29332755209665
13538,15.82705461015005
13539,15.65885928611139
13540,14.936865917824841
13541,14.436445046115713
13542,14.145799431221556
13543,13.607160787061188
13546,16.52371741346221
13547,16.272165184636176
13548,16.043758883402155
13549,15.970442036088002
13550,15.53220752269445
13551,15.337987637585911
13552,15.120459279630213
13555,10.411870194650978
13556,9.898324245579248
13557,14.761504159371686
13558,13.439719779404701
13559,12.07320960093991
13560,10.493105872267217
13561,16.037414956481143
13564,17.110955865838243
13565,16.324026957835844
13566,15.87646437498443
13567,14.93328114874861
13568,14.030342059709385
13569,14.01411138545423
13570,12.824428928488196
13591,10.894533190114505
13592,9.886493976159556
13593,9.415890054889344
13594,11.072449569522252
13595,12.472643434769028
13596,15.665628239504668
13597,14.74569117717121
13600,15.914148538343142
13601,15.653933168947827
13602,15.227436602804312
13603,14.921301352727497
13604,14.672861997056865
13605,14.37503834202747
13606,17.04621135149328
13609,13.015515088894459
13610,12.318289105400858
13611,12.862444320977499
13612,12.55829519224262
13613,11.974569247871484
13614,16.63186870677575
13615,15.88127093788823
13618,12.615254172523997
13619,12.155789367220406
13620,13.933640200212318
13621,13.256649485159727
13622,13.658708198874338
13623,13.26812986505704
13624,12.980836678762442
13636,15.278468230718078
13637,14.917805723176063
13638,14.49565000357079
13639,14.314935844125234
13640,13.56525656722068
13641,13.41425806432306
13642,13.279760211339074
13645,13.437969421344157
13646,14.034642071808623
13647,13.503444258699673
13648,13.082848861095126
13649,12.831759707907862
13650,12.385402230838073
13651,11.915466301561146
13654,14.150115337687058
13655,13.172086439622362
13656,11.878672136081146
13657,10.408707493781284
13658,9.782787767298343
13659,8.791941988456118
13660,8.128585200374497
13663,13.105640323351059
13664,12.074037276161755
13665,11.31187358575567
13666,9.919065582499446
13667,10.090506393131704
13668,9.812577677176286
13669,12.259352714972458
13672,16.340405815101892
13673,15.707198314980792
13674,15.055170049662623
13675,14.21966146956104
13676,12.813337811131047
13677,11.436141608136035
13678,11.061280283440269
13681,16.87108083815173
13682,16.494368789533592
13683,16.11216167972393
13684,15.937662869305044
13685,15.381273869395606
13686,14.89575960292644
13687,14.372892423981693
13690,15.601552714463038
13691,15.365491416708922
13692,14.814467138682328
13693,14.623468360934096
13694,14.544677661532813
13695,14.323576176417301
13696,14.217242038083148
13699,15.432999573116446
13700,15.235127503190464
13701,15.153397719074597
13702,14.890098902100355
13703,15.013399694251927
13704,14.911225319518872
13705,14.18232492378823
13708,10.231855610259325
13709,9.441293350181875
13710,8.223358899479258
13711,7.587817219993427
13712,14.116883234944352
13713,13.409032937438369
13714,12.226286952780415
13717,12.606515161513034
13718,12.116891643878931
13719,11.545741093911852
13720,11.923470979265765
13721,10.61974072181055
13722,13.7660650290903
13723,15.128876366526251
13726,11.336892096017356
13727,11.405629744677892
13728,10.141322652593328
13729,9.457669090078747
13730,8.91341571815747
13731,12.176056638786578
13732,12.654916476940283
13744,16.25944476788791
13745,15.649670615078188
13746,15.314529850740035
13747,14.382809894549293
13748,13.751934773247239
13749,13.118594283284688
13750,12.771039803594633
13753,16.350618677149118
13754,15.816120720515828
13755,15.733571786382655
13756,14.867266361699633
13757,12.082418030841705
13758,11.765262703335853
13759,11.183796202604274
13762,12.410746680560722
13763,12.136626099720015
13764,11.926762100521316
13765,11.675860307963992
13766,10.884123036775899
13767,9.729015110685573
13768,10.406563222842058
13771,16.149454870310816
13772,16.04517156235322
13773,15.128123932682128
13774,14.762841324610307
13775,13.896459931415224
13776,12.902895562287044
13777,12.381377979429828
13780,16.349003382863383
13781,16.174708660536844
13782,15.765191730621082
13783,15.292424798424227
13784,15.114029977926325
13785,13.974783525021401
13786,13.143950685719327
13789,13.757214909482778
13790,12.721542468289817
13791,11.87673489780956
13792,10.813860810646245
13793,10.231351414620741
13794,9.793393629739054
13795,12.64865690107417
13798,9.889895599016661
13799,9.366745651140318
13800,8.807621489536043
13801,10.55747801789488
13802,9.840920420267299
13803,10.923813922805694
13804,15.20098933658716
13807,16.81150899609333
13808,16.349225387632437
13809,16.12605499120344
13810,15.907992453435416
13811,15.654942424035413
13812,15.19768544569295
13813,14.590722861275479
13816,15.006502372626496
13817,14.86232907615037
13818,14.75780855009587
13819,15.058490975816301
13820,14.696247477379634
13821,14.60689816640975
13822,14.496633233057368
13825,12.16710829951203
13826,12.6267580024319
13827,13.012336435339156
13828,13.104804111889369
13829,13.451426807903413
13830,12.847576470438273
13831,12.328387618649437
13834,12.392809440797539
13835,12.157365477916432
13836,11.741494272929502
13837,11.56733788980879
13838,10.807260259851311
13839,9.733055040134587
13840,9.010058489805235
13843,11.076604163372343
13844,10.657588712433071
13845,10.445521103426312
13846,10.00324238567312
13847,9.903737521291335
13848,12.394616470466973
13849,12.094084661081993
13852,16.549588025325725
13853,15.90184739734496
13854,15.497174615883589
13855,14.970856929716028
13856,14.247701981644031
13857,13.44899160609132
13858,12.070315921548625
13861,17.892348604806504
13862,17.197725779654863
13863,16.709537073534364
13864,16.20821757683749
13865,15.891699565886274
13866,15.283602624309736
13867,14.624984158275003
13870,16.6177685132411
13871,16.39248060731385
13872,15.930592010331196
13873,15.33496030352647
13874,14.470742452929489
13875,13.616222683741753
13876,12.952668171685819
13879,12.82522069416693
13880,13.527803151858265
13881,13.177296539429138
13882,12.874758061852216
13883,12.518585125956156
13884,12.56000934389404
13885,11.714379489913354
13888,17.81790993742373
13889,17.426026281633245
13890,17.18421611795224
13891,16.802465775608788
13892,16.461462919263806
13893,16.17159016089234
13894,16.32998911670404
13897,12.299212289607034
13898,14.494209868889063
13899,13.681384702967717
13900,12.760925680973328
13901,11.644488671987546
13902,16.575130675190714
13903,15.995532006378872
13906,16.301407134279955
13907,15.966328711097448
13908,15.46750783481714
13909,15.19100177468888
13910,15.006311492849477
13911,14.528315747520539
13912,13.660154151540759
13915,14.597034849141632
13916,13.821104880520585
13917,13.026733146389079
13918,12.6834087017089
13919,12.321586441742514
13920,18.286996139591523
13921,17.626875861041658
13924,16.39891434924958
13925,15.957201283497698
13926,15.16048410225608
13927,14.369254856679113
13928,13.85391362924722
13929,12.798044982715645
13930,12.210761635016306
13933,16.001840110586784
13934,15.482161727178866
13935,14.921685841616798
13936,14.515807120677431
13937,14.831059665250766
13938,14.126538238642274
13939,13.689703541101277
13942,15.444416924217759
13943,15.301649575320619
13944,15.141188828481338
13945,14.954513708228195
13946,14.917762216086144
13947,14.748658013591108
13948,14.357786010387757
13951,15.465968525303376
13952,14.849145117946186
13953,14.167920821065227
13954,12.616303048232139
13955,12.183556038721056
13956,11.466818697269979
13957,13.291305831820655
13960,11.466546391783435
13961,11.439558756474243
13962,11.481661810293284
13963,11.95721377133566
13964,11.679515595869644
13965,11.143946565432474
13966,11.279150600987357
13969,14.820941931667225
13970,14.797800618476982
13971,15.529390824675016
13972,15.479083941971124
13973,16.296644182168098
13974,16.278150978278788
13975,16.57292739196652
13978,15.896001049304006
13979,15.418383367190971
13980,14.775815495825777
13981,13.793511339928115
13982,12.706217431687897
13983,12.77246541774462
13984,12.189007866903582
13987,15.814522108652737
13988,15.319425719358877
13989,11.920674629301557
13990,11.135056068452863
13991,10.983426575938616
13992,10.77966437247371
13993,10.658952039160935
14005,16.865427419585
14006,16.165504671311393
14007,15.442073398207969
14008,14.582094521194952
14009,13.33147453356608
14010,13.248837425452551
14011,12.866120538721248
14014,11.714215968311786
14015,13.2379805136375
14016,12.646351333734078
14017,12.164427395561459
14018,16.797013371235956
14019,17.375186298669508
14020,16.572307049257596
14023,15.754685792598472
14024,15.450836855572536
14025,15.153227144858391
14026,14.850797811145414
14027,14.591910979224421
14028,14.635565681957603
14029,14.386373148558384
14032,13.375550273744441
14033,16.35443629628524
14034,15.923820250819745
14035,15.653578224940851
14036,15.286280709188613
14037,14.943509465766478
14038,14.6521834585588
14050,10.130662964963708
14051,16.41342471053331
14052,15.612646216221545
14053,14.674164126121926
14054,13.66494809943082
14055,12.151922643055851
14056,11.86610731515439
14059,14.733474289593579
14060,14.536321056148907
14061,13.5445295759859
14062,12.387635581310626
14063,11.89101252459726
14064,11.181932191381275
14065,10.896702287823487
14068,14.77200690243437
14069,13.88984778955033
14070,13.007802893745147
14071,12.044276983822945
14072,11.48145543750074
14073,11.595684480137994
14074,10.762805735649291
14095,12.257283686535008
14096,11.7201591224604
14097,10.944082234834664
14098,14.839100045894158
14099,13.83557099516188
14100,13.593778510010331
14101,14.286183338278489
14104,15.992249621557097
14105,15.195108548355782
14106,14.341100254449556
14107,13.862961730846756
14108,12.616604893971356
14109,11.805169615301905
14110,12.498436242525324
14122,14.957240444238492
14123,14.368758686749997
14124,13.101670754179239
14125,12.040277767733171
14126,11.147353920523742
14127,12.16300333602151
14128,10.869120677025895
14140,14.351255695405905
14141,14.519230647812437
14142,16.43225574121561
14143,16.19475840687109
14144,15.966248981526144
14145,15.634974360159111
14146,15.367206003679803
14149,15.62102252657362
14150,15.009275438262769
14151,14.468685382958542
14152,13.864914819251753
14153,13.464050563934617
14154,12.902327492289533
14155,12.710054906814156
14158,16.06595547174924
14159,15.912556847685975
14160,15.22111109964164
14161,13.999465779600852
14162,13.166043363971795
14163,12.365432590686781
14164,12.340551089559911
14167,15.720556598517312
14168,15.109203492293643
14169,14.373680730071891
14170,13.175225240943815
14171,12.17864492092877
14172,11.446796346169297
14173,10.19559730831506
14176,17.136362730648433
14177,16.489385790705523
14178,15.866412569018717
14179,15.47169445141026
14180,14.868045399716173
14181,14.213981262159479
14182,13.20192289143554
14185,12.237987892474761
14186,11.883198533909384
14187,11.254582105817278
14188,9.889490042892275
14189,8.776167099731275
14190,9.05005424204284
14191,13.64650356762155
14203,13.552995782170521
14204,13.404786646556918
14205,13.16428237000211
14206,12.773670775349947
14207,12.565982351978835
14208,12.471048880446316
14209,11.884247612955692
14212,14.26085513655643
14213,14.506367618199336
14214,13.996699807273332
14215,10.515831319492467
14216,13.479637741654805
14217,12.738557994647204
14218,12.326979685289256
14221,15.320679802901791
14222,15.238389709319984
14223,14.341925829229723
14224,12.96385521753561
14225,11.360776114480084
14226,10.404262840448617
14227,12.254981850233047
14239,14.203950896953195
14240,14.37103168850611
14241,14.459611391542772
14242,14.8606411946237
14243,14.778059871302387
14244,14.660631765446086
14245,14.584806876081744
14248,14.628317234748973
14249,13.756404719711963
14250,12.936142227069263
14251,12.089898315213206
14252,12.0114740331572
14253,11.018088013164462
14254,9.918179101279117
14257,15.275195240931353
14258,15.455238849632396
14259,14.263476250971248
14260,13.246103743985998
14261,12.300878152554066
14262,11.636222161313567
14263,10.518916405290764
14266,15.848831849330507
14267,15.655267496309659
14268,15.410270067808973
14269,15.416492821950714
14270,15.064401181457185
14271,15.025651997080676
14272,14.86672021938821
14275,11.73585299295308
14276,12.27502951636911
14277,11.910875740656365
14278,11.65356528276954
14279,11.283273278368183
14280,16.332757574746417
14281,16.03887796952369
14284,17.157608678855095
14285,16.608605948820657
14286,15.961809609535083
14287,15.143400611794135
14288,14.54060107414573
14289,13.754702669355506
14290,14.207708714641994
14293,16.91932393302402
14294,16.01273135751558
14295,15.47959194665448
14296,15.138240589934115
14297,14.840897100587355
14298,14.197464771644707
14299,13.129313171542288
14302,10.474128058603277
14303,10.646305461835654
14304,9.666308462257454
14305,10.972636701053597
14306,10.663124474364906
14307,9.968947524007914
14308,14.460549366881432
14311,10.743652894020792
14312,10.244698543504514
14313,10.103771809704256
14314,8.889446165318288
14315,12.602480190815838
14316,12.007664388822274
14317,13.372859026132279
14320,14.685877972334268
14321,14.01450157082182
14322,13.166617555239194
14323,12.84421438705339
14324,12.283334567323102
14325,11.961590537984602
14326,11.150318676663964
14338,12.602792962496743
14339,12.35600443835581
14340,13.39907347730474
14341,13.714077873822196
14342,13.949424127549877
14343,13.666675226609998
14344,13.294701936144882
14347,15.1744863930489
14348,15.283401265389777
14349,15.246571523391484
14350,14.832735262795953
14351,14.508633238224089
14352,14.03853570226865
14353,11.088919533156798
14356,15.050678204129605
14357,13.448972850766792
14358,12.677403518598025
14359,12.53661663045409
14360,12.680286150799432
14361,12.219358989855907
14362,12.01297321556434
14365,13.28135318687725
14366,12.968538311225858
14367,12.822975727888975
14368,12.66255084210521
14369,11.534481456185892
14370,14.879421664993034
14371,13.757906868533274
14383,15.503748745033066
14384,14.558361294947723
14385,13.867128149761735
14386,13.228965921425496
14387,12.132528360628783
14388,11.538154519016004
14389,10.998342792326525
14392,11.485215053401639
14393,13.026777159504995
14394,12.904558052372721
14395,12.656141388733927
14396,12.128294870958076
14397,11.984465413472945
14398,12.19092347409389
14401,13.681345821963028
14402,13.883461687025957
14403,13.743104367727177
14404,14.500770213623168
14405,14.120911470487819
14406,13.835602359131935
14407,13.413316593826151
14410,13.647720111344086
14411,12.499100404306708
14412,11.88837113142547
14413,12.779193964679335
14414,12.679641785780165
14415,12.257967508938792
14416,11.728907433256797
14419,16.09744498617998
14420,15.565316837556502
14421,15.16200427780507
14422,14.457950062102674
14423,13.121334848649925
14424,12.197410234951521
14425,12.648544479267434
14437,16.70071208432926
14438,16.377739834742925
14439,16.418476353434926
14440,16.066188589306805
14441,15.996192840672286
14442,15.740487849825588
14443,15.642227659906958
14446,13.744356066144295
14447,11.138115645121681
14448,13.202037401737899
14449,14.146045201918733
14450,14.002628095634144
14451,14.96744558031422
14452,15.017228020918772
14455,15.564497694498431
14456,14.580508522286692
14457,13.218776585013389
14458,12.581600746553024
14459,12.137526102995064
14460,11.61314177184534
14461,12.670187092534004
14473,15.630331065586672
14474,15.409518031143012
14475,15.2250403729733
14476,14.94603777071403
14477,14.583587551445712
14478,14.29585491214652
14479,14.271751159757674
14482,15.442138078889394
14483,14.586349993739642
14484,13.600607956551643
14485,12.578308389786896
14486,11.56327631539695
14487,10.18990632736338
14488,11.135668733125653
14491,14.930660017405094
14492,14.140550551957546
14493,13.3237274687756
14494,12.999282332046645
14495,12.900601371316876
14496,12.266254816538508
14497,12.23873826709212
14500,13.197485692081544
14501,13.23136665015881
14502,12.859576823785323
14503,12.628430923807707
14504,12.58056638753138
14505,12.65448548717361
14506,13.142313052711948
14509,11.202083937374669
14510,16.66779633199163
14511,16.239367172543727
14512,16.138199115351423
14513,15.486395718470913
14514,15.308230817020696
14515,15.150641879371001
14518,17.20449668480981
14519,16.696282271427595
14520,16.284424249443095
14521,15.730026010555086
14522,15.18540415887111
14523,14.886827015273013
14524,14.333234136046112
14527,16.71227599930198
14528,16.16829101784399
14529,15.374434871968916
14530,14.704925345513013
14531,14.12313862978691
14532,13.646523697602019
14533,13.336546907347028
14545,17.266839204118682
14546,16.541959001983592
14547,16.073818945791317
14548,15.06721182019181
14549,14.471171320611175
14550,14.043196576634335
14551,13.161851362529582
14554,16.004379770701025
14555,15.022226297002932
14556,14.09060726590905
14557,12.631748794254468
14558,12.171206836003833
14559,11.388268860370673
14560,10.608069110721736
