,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R
20693,-0.5238709327066875,0.9143405577622189,16.835789628600022,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,17.951296426893244,-1.1155067982932216,0.49386273397260744,16.486575940432658,0,0,0,0,0
20694,-0.5238709327066875,0.9143405577622189,16.137362252265294,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.835789628600022,-0.6984273763347275,0.401750666801683,15.853281631423602,0,0,0,0,0
20695,-0.5238709327066875,0.9143405577622189,15.569201010581908,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.137362252265294,-0.5681612416833861,0.7932254220875045,15.00830593561427,0,0,0,0,0
20696,-0.5238709327066875,0.9143405577622189,14.447410860646633,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.569201010581908,-1.1217901499352756,0.47047390478437034,14.114735572202287,0,0,0,0,0
20697,-0.5238709327066875,0.9143405577622189,13.782060283757941,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.447410860646633,-0.6653505768886916,0.5113383474394309,13.420489470802792,0,0,0,0,0
20698,-0.5238709327066875,0.9143405577622189,13.058918657847645,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,0,0,0,0,0,0,0,1,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,13.782060283757941,-0.7231416259102961,0.0007319478862396288,13.059436223164589,0,0,0,0,0
20701,0.6448655009794813,0.1345542115385881,16.879044834202354,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,17.51726494823966,-0.6382201140373063,0.2793264856186084,16.681531182056432,0,0,0,1,0
20702,0.6448655009794813,0.1345542115385881,16.484017529910506,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.879044834202354,-0.3950273042918475,0.2589253284704847,16.300929674328078,0,0,0,1,0
20703,0.6448655009794813,0.1345542115385881,16.11784181874565,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.484017529910506,-0.3661757111648569,0.43124658221405865,15.812904436098576,0,0,0,1,0
20704,0.6448655009794813,0.1345542115385881,15.507967053451502,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.11784181874565,-0.6098747652941476,0.4293841413372969,15.204346615377952,0,0,0,1,0
20705,0.6448655009794813,0.1345542115385881,14.900726177304403,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.507967053451502,-0.6072408761470989,0.00458072585768021,14.903965239619279,0,0,0,1,0
20706,0.6448655009794813,0.1345542115385881,14.907204301934156,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.900726177304403,0.006478124629753168,0.3885006886974455,14.632492830460572,0,0,0,1,0
20707,0.6448655009794813,0.1345542115385881,14.357781358986989,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,0,0,0,0,0,0,0,1,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.907204301934156,-0.5494229429471673,0.5730577918206362,13.952568308378847,0,0,0,1,0
20710,0.32611920088325336,-0.8401787212409504,10.435409084596852,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.47924457860134,-1.0438354940044885,0.6336909555506691,10.883496256443312,0,0,0,0,0
20711,0.32611920088325336,-0.8401787212409504,11.331583428289774,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,10.435409084596852,0.8961743436929215,0.10893741658383918,11.254553042298404,0,0,0,0,0
20712,0.32611920088325336,-0.8401787212409504,11.177522656307035,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,11.331583428289774,-0.1540607719827385,0.7808227592784268,10.62539758831647,0,0,0,0,0
20713,0.32611920088325336,-0.8401787212409504,10.073272520325904,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,11.177522656307035,-1.1042501359811308,4.547250730811787,13.288664347838406,0,0,0,0,0
20714,0.32611920088325336,-0.8401787212409504,16.504056175350904,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,10.073272520325904,6.4307836550249995,0.47582209660109726,16.167599144205845,0,0,0,0,0
20715,0.32611920088325336,-0.8401787212409504,15.831142113060782,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,16.504056175350904,-0.672914062290122,0.33596300965490306,15.593580390705931,0,0,0,0,0
20716,0.32611920088325336,-0.8401787212409504,15.356018668351075,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.831142113060782,-0.47512344470970724,0.8154467112705671,14.779410769115382,0,0,0,0,0
20719,-0.5238709327066875,-1.083861954435835,15.762423917920925,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.18174111719104,-0.41931719927011635,0.6605424105771156,15.295349900140538,0,0,0,0,1
20720,-0.5238709327066875,-1.083861954435835,14.82827588236015,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.762423917920925,-0.9341480355607743,0.6953823611127542,14.336566299299811,0,0,0,0,1
20721,-0.5238709327066875,-1.083861954435835,13.84485671623947,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,14.82827588236015,-0.9834191661206813,0.8362270734926995,13.253554881961001,0,0,0,0,1
20722,-0.5238709327066875,-1.083861954435835,12.662253047682535,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,13.84485671623947,-1.1826036685569346,0.9422491574320345,11.995982278895037,0,0,0,0,1
20723,-0.5238709327066875,-1.083861954435835,11.329711510107538,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.662253047682535,-1.332541537574997,0.5503033965928128,11.718834773548299,0,0,0,0,1
20724,-0.5238709327066875,-1.083861954435835,12.107958036989057,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,11.329711510107538,0.7782465268815191,0.8394351404836334,11.514387756786803,0,0,0,0,1
20725,-0.5238709327066875,-1.083861954435835,10.92081747658455,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,1,0,0,0,1,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.107958036989057,-1.187140560404508,0.27808028089904735,10.724185024246589,0,0,0,0,1
20728,0.8573630343769664,-0.3528122548511812,11.267229509185507,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.626441632701303,-0.3592121235157961,0.29361602197909015,11.059611628979074,0,0,0,1,0
20729,0.8573630343769664,-0.3528122548511812,10.85199374877264,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,11.267229509185507,-0.41523576041286603,0.45985231933486664,10.526829055426596,0,0,0,1,0
20730,0.8573630343769664,-0.3528122548511812,10.20166436208055,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,10.85199374877264,-0.650329386692091,0.5027842090739102,9.846142238370875,0,0,0,1,0
20731,0.8573630343769664,-0.3528122548511812,9.490620114661201,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,10.20166436208055,-0.7110442474193484,0.6467143024631774,9.033324045899166,0,0,0,1,0
20732,0.8573630343769664,-0.3528122548511812,8.57602797713713,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,9.490620114661201,-0.9145921375240711,0.0456939601807968,8.608338486240143,0,0,0,1,0
20733,0.8573630343769664,-0.3528122548511812,8.640648995343156,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,8.57602797713713,0.06462101820602584,0.22383835250568748,8.482371378396781,0,0,0,1,0
20734,0.8573630343769664,-0.3528122548511812,8.324093761450404,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,8.640648995343156,-0.31655523389275153,0.27420969404207696,8.130198227326183,0,0,0,1,0
20737,1.0698605677744517,0.1345542115385881,17.20536329850766,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,17.95242058597694,-0.747057287469282,0.36444109354773824,16.947664529917013,0,0,0,0,1
20738,1.0698605677744517,0.1345542115385881,16.689965761326366,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,17.20536329850766,-0.5153975371812933,0.09191382204473882,16.624972874473755,0,0,0,0,1
20739,1.0698605677744517,0.1345542115385881,16.559979987621148,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.689965761326366,-0.12998577370521858,0.49366178890744816,16.210908389072006,0,0,0,0,1
20740,1.0698605677744517,0.1345542115385881,15.861836790522867,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.559979987621148,-0.6981431970982808,0.32455130727094134,15.63234436030862,0,0,0,0,1
20741,1.0698605677744517,0.1345542115385881,15.402851930094373,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.861836790522867,-0.45898486042849385,0.4006633900470157,15.11954013001893,0,0,0,0,1
20742,1.0698605677744517,0.1345542115385881,14.836228329943488,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.402851930094373,-0.5666236001508853,0.5484839239202864,14.44839162796764,0,0,0,0,1
20743,1.0698605677744517,0.1345542115385881,14.060554925991791,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016,1,0,0,0,0,0,0,0,1,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.836228329943488,-0.7756734039516964,0.8713996357780881,13.44438233440961,0,0,0,0,1
20746,0.11362166748576817,-0.7914420746019735,15.853447710887526,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.65904090996089,-0.805593199073364,0.43151372253648657,15.548321431506926,0,0,0,0,1
20747,0.11362166748576817,-0.7914420746019735,15.243195152126326,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.853447710887526,-0.6102525587612,0.5673048136781162,14.842050071374759,0,0,0,0,1
20748,0.11362166748576817,-0.7914420746019735,14.440904990623192,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.243195152126326,-0.8022901615031337,0.8470197109988773,13.841971609177216,0,0,0,0,1
20749,0.11362166748576817,-0.7914420746019735,13.24303822773124,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.440904990623192,-1.1978667628919517,0.4272108994708341,12.940954503718608,0,0,0,0,1
20750,0.11362166748576817,-0.7914420746019735,12.638870779705977,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,13.24303822773124,-0.6041674480252635,0.4961613283410651,12.288031739873482,0,0,0,0,1
20751,0.11362166748576817,-0.7914420746019735,11.937192700040988,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.638870779705977,-0.7016780796649886,0.6315308742059,11.490632936361324,0,0,0,0,1
20752,0.11362166748576817,-0.7914420746019735,11.04407317268166,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.937192700040988,-0.8931195273593282,0.0224920075896195,11.028168921592387,0,0,0,0,1
20755,1.494855634569422,-0.15786566829527346,15.225214025405828,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.456258359950471,-0.23104433454464335,0.8417671053142873,15.820433253753333,0,0,0,0,1
20756,1.494855634569422,-0.15786566829527346,16.415652482100835,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.225214025405828,1.1904384566950075,0.3949341886269602,16.136391839200304,0,0,0,0,1
20757,1.494855634569422,-0.15786566829527346,15.857131196299772,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.415652482100835,-0.5585212858010635,0.7264480896712256,15.343454825913238,0,0,0,0,1
20758,1.494855634569422,-0.15786566829527346,14.829778455526709,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.857131196299772,-1.027352740773063,0.27117430117485286,14.638029268282477,0,0,0,0,1
20759,1.494855634569422,-0.15786566829527346,14.446280081038248,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.829778455526709,-0.383498374488461,0.0018771724855764348,14.447607442426998,0,0,0,0,1
20760,1.494855634569422,-0.15786566829527346,14.448934803815751,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.446280081038248,0.0026547227775033377,0.47378945730130445,14.113915065703328,0,0,0,0,1
20761,1.494855634569422,-0.15786566829527346,13.77889532759091,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,0,0,0,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.448934803815751,-0.6700394762248418,0.6093941568552864,13.347988586863103,0,0,0,0,1
20764,-0.4176221660079449,1.0118138510401729,10.553831610770764,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,10.095222992690658,0.4586086180801061,1.5410445465801046,11.643514659768105,0,0,1,0,0
